#Date:2022-06-25 16:22:21
#Class:methylRawDB
#DT:tabix
#SI:PEsample_wgbs.deduped_CHH
#AS:hg19
#CT:CHH
#RS:base
#NR:660
#DT:tabix
chr1	6681	6681	+	15	0	15
chr1	6684	6684	+	15	0	15
chr1	6685	6685	+	15	0	15
chr1	6686	6686	+	15	0	15
chr1	6697	6697	-	13	0	13
chr1	6702	6702	-	12	0	12
chr1	6703	6703	-	12	0	12
chr1	6704	6704	+	16	0	16
chr1	6714	6714	-	11	0	11
chr1	6715	6715	-	11	0	11
chr1	6731	6731	+	15	0	15
chr1	6735	6735	+	16	0	16
chr1	6736	6736	+	17	0	17
chr1	6739	6739	-	10	0	10
chr1	6740	6740	-	10	0	10
chr1	6741	6741	-	10	0	10
chr1	6743	6743	-	10	0	10
chr1	6747	6747	-	10	0	10
chr1	6750	6750	+	16	0	16
chr1	6751	6751	+	16	0	16
chr1	6752	6752	+	17	0	17
chr1	6755	6755	+	17	0	17
chr1	6761	6761	-	11	0	11
chr1	6765	6765	-	11	0	11
chr1	6767	6767	-	11	0	11
chr1	6769	6769	-	11	0	11
chr1	6771	6771	-	11	0	11
chr1	6772	6772	+	16	1	15
chr1	6776	6776	-	10	0	10
chr1	6780	6780	-	10	0	10
chr1	6781	6781	-	10	0	10
chr1	6783	6783	-	11	0	11
chr1	6784	6784	-	11	0	11
chr1	6787	6787	-	11	0	11
chr1	6791	6791	-	12	0	12
chr1	6792	6792	-	12	0	12
chr1	6794	6794	-	11	0	11
chr1	6795	6795	+	16	0	16
chr1	6799	6799	+	16	0	16
chr1	6803	6803	+	16	0	16
chr1	6844	6844	+	18	0	18
chr1	6853	6853	+	19	0	19
chr1	6856	6856	+	19	0	19
chr1	6860	6860	+	19	0	19
chr1	6861	6861	+	19	0	19
chr1	6863	6863	+	20	0	20
chr1	6864	6864	+	20	0	20
chr1	6867	6867	+	20	0	20
chr1	6869	6869	+	20	0	20
chr1	6880	6880	+	20	0	20
chr1	6881	6881	+	20	0	20
chr1	6893	6893	+	20	0	20
chr1	6894	6894	+	20	0	20
chr1	6899	6899	+	19	0	19
chr1	6911	6911	+	20	0	20
chr1	6925	6925	+	17	0	17
chr1	6983	6983	+	14	0	14
chr1	6995	6995	+	13	0	13
chr1	6998	6998	+	14	0	14
chr1	7011	7011	+	12	0	12
chr1	7023	7023	+	11	0	11
chr1	7037	7037	+	11	0	11
chr1	7038	7038	+	11	0	11
chr1	7041	7041	+	11	0	11
chr1	7051	7051	+	10	0	10
chr1	7104	7104	+	10	0	10
chr1	7115	7115	+	10	0	10
chr1	7133	7133	+	12	0	12
chr1	7134	7134	+	12	0	12
chr1	7150	7150	+	15	0	15
chr1	7153	7153	-	10	0	10
chr1	7156	7156	-	10	1	9
chr1	7157	7157	+	12	0	12
chr1	7158	7158	+	13	0	13
chr1	7160	7160	+	13	0	13
chr1	7161	7161	+	13	0	13
chr1	7164	7164	-	10	0	10
chr1	7173	7173	+	12	0	12
chr1	7180	7180	-	10	0	10
chr1	7186	7186	-	10	0	10
chr1	7188	7188	-	10	0	10
chr1	7209	7209	-	10	0	10
chr1	7210	7210	-	10	0	10
chr1	7211	7211	-	10	0	10
chr1	7316	7316	-	12	0	12
chr1	7319	7319	-	11	0	11
chr1	7330	7330	-	10	0	10
chr1	7352	7352	-	10	0	10
chr1	7354	7354	-	10	0	10
chr1	7356	7356	-	10	0	10
chr1	7364	7364	-	10	0	10
chr1	7391	7391	-	10	0	10
chr1	7393	7393	-	10	0	10
chr1	7395	7395	-	10	0	10
chr1	7434	7434	-	10	0	10
chr1	7445	7445	-	10	0	10
chr1	7458	7458	-	11	0	11
chr1	7470	7470	-	11	0	11
chr1	7472	7472	-	11	0	11
chr1	7559	7559	-	11	0	11
chr1	7565	7565	-	10	0	10
chr1	7566	7566	+	10	1	9
chr1	7569	7569	+	10	0	10
chr1	7570	7570	+	10	0	10
chr1	7576	7576	-	13	0	13
chr1	7582	7582	-	14	0	14
chr1	7584	7584	-	14	0	14
chr1	7586	7586	-	14	1	13
chr1	7595	7595	-	12	0	12
chr1	7604	7604	-	12	0	12
chr1	7605	7605	-	12	0	12
chr1	7606	7606	-	12	0	12
chr1	7620	7620	-	12	0	12
chr1	7622	7622	-	12	0	12
chr1	7625	7625	-	12	0	12
chr1	7640	7640	-	12	1	11
chr1	7647	7647	-	12	0	12
chr1	7675	7675	-	11	0	11
chr1	7676	7676	-	11	0	11
chr1	7679	7679	-	10	0	10
chr1	7683	7683	-	10	0	10
chr1	7688	7688	-	11	0	11
chr1	7689	7689	-	11	0	11
chr1	7702	7702	-	10	0	10
chr1	7732	7732	-	13	0	13
chr1	7742	7742	-	12	0	12
chr1	7747	7747	-	11	0	11
chr1	7748	7748	-	11	0	11
chr1	7751	7751	-	11	0	11
chr1	7752	7752	-	11	1	10
chr1	7753	7753	-	11	0	11
chr1	7755	7755	-	11	1	10
chr1	7756	7756	-	11	0	11
chr1	7757	7757	-	11	0	11
chr1	7765	7765	-	12	0	12
chr1	7766	7766	-	12	0	12
chr1	7769	7769	-	12	0	12
chr1	7770	7770	-	12	0	12
chr1	7774	7774	-	12	0	12
chr1	7791	7791	-	12	0	12
chr1	7792	7792	-	12	0	12
chr1	7800	7800	-	11	0	11
chr1	7801	7801	-	11	0	11
chr1	7802	7802	-	11	0	11
chr1	7805	7805	-	10	0	10
chr1	8169	8169	-	10	0	10
chr1	8178	8178	-	11	0	11
chr1	8180	8180	-	11	0	11
chr1	8182	8182	-	10	0	10
chr1	8187	8187	-	12	0	12
chr1	8188	8188	+	10	0	10
chr1	8189	8189	+	10	0	10
chr1	8195	8195	-	13	0	13
chr1	8196	8196	-	13	0	13
chr1	8203	8203	-	13	0	13
chr1	8209	8209	-	13	0	13
chr1	8212	8212	-	15	0	15
chr1	8219	8219	-	16	0	16
chr1	8221	8221	-	16	0	16
chr1	8223	8223	+	11	0	11
chr1	8225	8225	+	12	0	12
chr1	8229	8229	-	17	0	17
chr1	8231	8231	-	16	0	16
chr1	8242	8242	-	19	0	19
chr1	8244	8244	-	19	0	19
chr1	8250	8250	-	19	0	19
chr1	8251	8251	-	19	0	19
chr1	8252	8252	-	19	0	19
chr1	8253	8253	-	19	0	19
chr1	8255	8255	-	19	0	19
chr1	8258	8258	-	19	0	19
chr1	8260	8260	-	19	0	19
chr1	8261	8261	-	19	0	19
chr1	8262	8262	-	19	0	19
chr1	8263	8263	-	19	0	19
chr1	8268	8268	-	19	0	19
chr1	8269	8269	-	19	0	19
chr1	8277	8277	-	18	0	18
chr1	8278	8278	-	18	0	18
chr1	8285	8285	-	19	0	19
chr1	8292	8292	-	19	0	19
chr1	8294	8294	-	17	1	16
chr1	8298	8298	-	18	0	18
chr1	8300	8300	-	17	0	17
chr1	8312	8312	-	17	0	17
chr1	8316	8316	-	17	0	17
chr1	8323	8323	-	16	1	15
chr1	8331	8331	-	15	0	15
chr1	8337	8337	+	10	0	10
chr1	8342	8342	-	16	0	16
chr1	8343	8343	-	16	0	16
chr1	8348	8348	-	16	0	16
chr1	8356	8356	+	10	1	9
chr1	8358	8358	+	10	0	10
chr1	8367	8367	-	16	0	16
chr1	8376	8376	-	14	0	14
chr1	8377	8377	-	14	0	14
chr1	8379	8379	-	13	0	13
chr1	8380	8380	-	13	0	13
chr1	8389	8389	+	10	0	10
chr1	8392	8392	+	11	0	11
chr1	8398	8398	+	12	0	12
chr1	8401	8401	-	13	0	13
chr1	8402	8402	+	12	0	12
chr1	8408	8408	-	13	0	13
chr1	8409	8409	+	14	0	14
chr1	8412	8412	-	12	0	12
chr1	8413	8413	-	12	0	12
chr1	8419	8419	+	12	0	12
chr1	8425	8425	-	12	0	12
chr1	8446	8446	-	11	0	11
chr1	8450	8450	-	11	0	11
chr1	8451	8451	+	10	0	10
chr1	8454	8454	+	10	1	9
chr1	8455	8455	+	10	0	10
chr1	8456	8456	+	10	0	10
chr1	8458	8458	+	10	0	10
chr1	8462	8462	-	11	0	11
chr1	8463	8463	-	10	0	10
chr1	8465	8465	+	12	0	12
chr1	8467	8467	+	12	0	12
chr1	8473	8473	-	11	0	11
chr1	8474	8474	-	11	0	11
chr1	8475	8475	-	11	0	11
chr1	8476	8476	-	10	0	10
chr1	8477	8477	-	10	0	10
chr1	8481	8481	+	12	1	11
chr1	8486	8486	+	12	0	12
chr1	8496	8496	+	10	1	9
chr1	8497	8497	+	10	1	9
chr1	8501	8501	+	10	0	10
chr1	8507	8507	-	12	0	12
chr1	8508	8508	+	10	0	10
chr1	8511	8511	+	10	0	10
chr1	8514	8514	-	13	0	13
chr1	8520	8520	-	13	0	13
chr1	8521	8521	-	13	0	13
chr1	8522	8522	-	13	0	13
chr1	8523	8523	-	13	0	13
chr1	8532	8532	-	13	0	13
chr1	8533	8533	-	12	0	12
chr1	8534	8534	-	13	0	13
chr1	8536	8536	-	13	0	13
chr1	8546	8546	-	12	0	12
chr1	8547	8547	-	12	0	12
chr1	8553	8553	-	12	0	12
chr1	8558	8558	-	12	0	12
chr1	8561	8561	-	12	0	12
chr1	8574	8574	-	13	1	12
chr1	8575	8575	-	13	0	13
chr1	8584	8584	-	12	0	12
chr1	8585	8585	-	11	0	11
chr1	8602	8602	-	13	0	13
chr1	8632	8632	-	11	0	11
chr1	8639	8639	-	10	0	10
chr1	8640	8640	-	10	0	10
chr1	8641	8641	-	10	0	10
chr1	8650	8650	-	11	0	11
chr1	8651	8651	-	11	0	11
chr1	8653	8653	-	11	0	11
chr1	8660	8660	-	10	0	10
chr1	8661	8661	-	10	0	10
chr1	8663	8663	-	10	1	9
chr1	8664	8664	-	10	0	10
chr1	8666	8666	-	10	0	10
chr1	8672	8672	-	10	0	10
chr1	8675	8675	-	10	0	10
chr1	8680	8680	-	10	0	10
chr1	8682	8682	-	10	0	10
chr1	8752	8752	+	10	0	10
chr1	8761	8761	+	10	0	10
chr1	8805	8805	+	10	0	10
chr1	8806	8806	+	10	0	10
chr1	8816	8816	+	12	0	12
chr1	8821	8821	+	12	0	12
chr1	8825	8825	+	12	0	12
chr1	8826	8826	+	12	0	12
chr1	8828	8828	+	12	0	12
chr1	8833	8833	+	13	0	13
chr1	8856	8856	+	13	0	13
chr1	8863	8863	+	13	0	13
chr1	8864	8864	+	12	0	12
chr1	8865	8865	+	13	0	13
chr1	8867	8867	+	13	0	13
chr1	8878	8878	+	12	0	12
chr1	8879	8879	+	12	0	12
chr1	8880	8880	+	12	0	12
chr1	8882	8882	+	12	0	12
chr1	8888	8888	+	11	0	11
chr1	8892	8892	+	12	0	12
chr1	8894	8894	+	12	1	11
chr1	8896	8896	+	12	0	12
chr1	8897	8897	+	12	0	12
chr1	8898	8898	+	12	0	12
chr1	8900	8900	+	12	0	12
chr1	8901	8901	+	12	0	12
chr1	8904	8904	+	13	0	13
chr1	8906	8906	+	13	0	13
chr1	8910	8910	+	14	0	14
chr1	8927	8927	+	14	0	14
chr1	8929	8929	+	14	0	14
chr1	8964	8964	+	11	0	11
chr1	8965	8965	+	11	1	10
chr1	9017	9017	+	10	0	10
chr1	9028	9028	+	10	0	10
chr1	9029	9029	+	10	0	10
chr1	9030	9030	+	11	0	11
chr1	9054	9054	+	12	0	12
chr1	9081	9081	+	10	0	10
chr1	9098	9098	+	12	0	12
chr1	9100	9100	+	13	0	13
chr1	9101	9101	+	13	0	13
chr1	9132	9132	+	13	0	13
chr1	9134	9134	+	14	0	14
chr1	9151	9151	+	11	0	11
chr1	9152	9152	+	11	0	11
chr1	9162	9162	+	10	0	10
chr1	9168	9168	+	11	0	11
chr1	9170	9170	+	11	0	11
chr1	9171	9171	+	11	0	11
chr1	9187	9187	+	10	0	10
chr1	9189	9189	+	11	0	11
chr1	9191	9191	+	12	0	12
chr1	9200	9200	+	12	0	12
chr1	9208	9208	+	13	0	13
chr1	9209	9209	+	13	0	13
chr1	9228	9228	+	12	0	12
chr1	9233	9233	+	13	0	13
chr1	9298	9298	+	10	0	10
chr1	9304	9304	+	10	0	10
chr1	9305	9305	+	10	0	10
chr1	9338	9338	+	10	0	10
chr1	9344	9344	+	10	0	10
chr1	9345	9345	+	11	0	11
chr1	9346	9346	+	11	0	11
chr1	9351	9351	+	11	0	11
chr1	9353	9353	+	12	0	12
chr1	9354	9354	+	12	0	12
chr1	9355	9355	+	12	0	12
chr1	9360	9360	+	11	2	9
chr1	9361	9361	+	11	1	10
chr1	9363	9363	+	11	0	11
chr1	9367	9367	-	10	0	10
chr1	9370	9370	-	10	0	10
chr1	9374	9374	+	11	0	11
chr1	9375	9375	+	11	0	11
chr1	9377	9377	+	11	0	11
chr1	9378	9378	+	11	0	11
chr1	9379	9379	+	11	0	11
chr1	9381	9381	+	11	0	11
chr1	9385	9385	-	11	0	11
chr1	9386	9386	+	10	0	10
chr1	9388	9388	+	10	0	10
chr1	9397	9397	+	10	0	10
chr1	9405	9405	-	10	0	10
chr1	9406	9406	-	10	0	10
chr1	9407	9407	-	10	0	10
chr1	9844	9844	+	10	0	10
chr1	9862	9862	+	11	0	11
chr1	9873	9873	+	11	0	11
chr1	9883	9883	+	12	0	12
chr1	9885	9885	+	12	0	12
chr1	9886	9886	+	12	0	12
chr1	9888	9888	+	13	0	13
chr1	9889	9889	+	13	0	13
chr1	9892	9892	+	13	0	13
chr1	9894	9894	+	13	0	13
chr1	9898	9898	+	13	1	12
chr1	9905	9905	+	13	0	13
chr1	9922	9922	+	14	1	13
chr1	9923	9923	+	14	0	14
chr1	9930	9930	+	14	0	14
chr1	9960	9960	+	12	0	12
chr1	9961	9961	+	12	0	12
chr1	9962	9962	+	12	0	12
chr1	9969	9969	+	12	1	11
chr1	9975	9975	+	12	1	11
chr1	9976	9976	+	12	0	12
chr1	9978	9978	+	12	0	12
chr1	9979	9979	+	12	0	12
chr1	10004	10004	+	11	0	11
chr1	10007	10007	+	11	0	11
chr1	10009	10009	+	11	0	11
chr1	10015	10015	+	11	0	11
chr1	10032	10032	+	10	0	10
chr1	10033	10033	+	10	0	10
chr1	10035	10035	+	10	0	10
chr1	10043	10043	+	10	0	10
chr1	10049	10049	+	11	0	11
chr1	10051	10051	+	11	0	11
chr1	10055	10055	-	10	0	10
chr1	10060	10060	+	11	0	11
chr1	10063	10063	-	10	0	10
chr1	10064	10064	-	10	0	10
chr1	10065	10065	-	10	0	10
chr1	10067	10067	+	10	0	10
chr1	10068	10068	+	10	1	9
chr1	10069	10069	+	10	0	10
chr1	10093	10093	-	13	0	13
chr1	10107	10107	-	14	0	14
chr1	10122	10122	-	14	0	14
chr1	10129	10129	-	15	0	15
chr1	10130	10130	-	15	0	15
chr1	10133	10133	-	13	0	13
chr1	10135	10135	-	12	0	12
chr1	10164	10164	-	16	0	16
chr1	10168	10168	-	16	0	16
chr1	10191	10191	-	19	0	19
chr1	10203	10203	-	20	1	19
chr1	10204	10204	-	20	0	20
chr1	10205	10205	-	20	0	20
chr1	10206	10206	-	20	0	20
chr1	10208	10208	-	20	0	20
chr1	10209	10209	-	20	0	20
chr1	10210	10210	-	20	0	20
chr1	10214	10214	-	21	0	21
chr1	10217	10217	-	21	0	21
chr1	10219	10219	-	21	0	21
chr1	10221	10221	-	21	0	21
chr1	10230	10230	-	20	0	20
chr1	10231	10231	-	20	0	20
chr1	10243	10243	-	19	0	19
chr1	10244	10244	-	18	1	17
chr1	10251	10251	-	19	0	19
chr1	10259	10259	+	11	1	10
chr1	10262	10262	-	18	0	18
chr1	10263	10263	-	18	0	18
chr1	10264	10264	+	11	0	11
chr1	10266	10266	+	12	0	12
chr1	10270	10270	-	19	0	19
chr1	10274	10274	-	19	0	19
chr1	10275	10275	-	18	0	18
chr1	10276	10276	-	18	0	18
chr1	10280	10280	-	18	0	18
chr1	10282	10282	-	18	0	18
chr1	10298	10298	-	15	0	15
chr1	10299	10299	-	15	0	15
chr1	10303	10303	-	15	0	15
chr1	10307	10307	-	15	0	15
chr1	10309	10309	-	15	0	15
chr1	10312	10312	-	16	1	15
chr1	10316	10316	-	14	0	14
chr1	10317	10317	-	14	0	14
chr1	10324	10324	-	14	0	14
chr1	10326	10326	-	14	0	14
chr1	10328	10328	-	14	0	14
chr1	10330	10330	-	14	0	14
chr1	10337	10337	-	15	0	15
chr1	10362	10362	-	15	0	15
chr1	10381	10381	+	10	1	9
chr1	10383	10383	+	11	1	10
chr1	10388	10388	+	10	0	10
chr1	10389	10389	+	10	0	10
chr1	10391	10391	+	10	1	9
chr1	10394	10394	-	14	0	14
chr1	10395	10395	-	14	0	14
chr1	10396	10396	-	14	1	13
chr1	10402	10402	-	10	0	10
chr1	10403	10403	+	11	0	11
chr1	10404	10404	+	11	0	11
chr1	10405	10405	+	11	2	9
chr1	10411	10411	-	11	0	11
chr1	10413	10413	-	11	1	10
chr1	10423	10423	+	11	0	11
chr1	10431	10431	+	11	0	11
chr1	10434	10434	+	11	0	11
chr1	10448	10448	-	10	0	10
chr1	10451	10451	+	14	0	14
chr1	10455	10455	+	14	1	13
chr1	10456	10456	+	14	0	14
chr1	10459	10459	-	10	0	10
chr1	10460	10460	-	10	0	10
chr1	10461	10461	+	14	0	14
chr1	10464	10464	-	10	0	10
chr1	10465	10465	-	10	0	10
chr1	10471	10471	-	10	0	10
chr1	10474	10474	+	14	0	14
chr1	10480	10480	-	13	0	13
chr1	10484	10484	+	15	0	15
chr1	10491	10491	-	13	0	13
chr1	10508	10508	+	17	1	16
chr1	10509	10509	+	17	0	17
chr1	10513	10513	+	17	0	17
chr1	10514	10514	+	17	0	17
chr1	10515	10515	+	17	0	17
chr1	10518	10518	-	14	0	14
chr1	10520	10520	+	18	0	18
chr1	10522	10522	+	19	0	19
chr1	10526	10526	+	19	0	19
chr1	10545	10545	-	17	0	17
chr1	10546	10546	-	17	0	17
chr1	10554	10554	+	21	1	20
chr1	10558	10558	+	22	0	22
chr1	10560	10560	+	22	0	22
chr1	10563	10563	-	19	0	19
chr1	10565	10565	-	19	0	19
chr1	10566	10566	-	19	0	19
chr1	10568	10568	-	19	0	19
chr1	10575	10575	-	17	0	17
chr1	10576	10576	+	21	0	21
chr1	10577	10577	+	22	1	21
chr1	10583	10583	-	16	0	16
chr1	10590	10590	-	12	0	12
chr1	10592	10592	-	12	0	12
chr1	10596	10596	-	12	0	12
chr1	10597	10597	-	12	0	12
chr1	10599	10599	-	12	1	11
chr1	10604	10604	-	11	0	11
chr1	10605	10605	-	11	0	11
chr1	10610	10610	+	21	0	21
chr1	10614	10614	+	20	1	19
chr1	10620	10620	-	12	0	12
chr1	10624	10624	+	20	0	20
chr1	10632	10632	+	20	0	20
chr1	10633	10633	+	20	0	20
chr1	10634	10634	+	21	0	21
chr1	10635	10635	+	21	0	21
chr1	10639	10639	+	21	0	21
chr1	10643	10643	-	12	0	12
chr1	10654	10654	+	19	0	19
chr1	10658	10658	-	12	1	11
chr1	10659	10659	+	19	0	19
chr1	10675	10675	+	13	0	13
chr1	10676	10676	+	13	0	13
chr1	10685	10685	-	11	1	10
chr1	10686	10686	-	11	0	11
chr1	10687	10687	-	11	0	11
chr1	10691	10691	-	11	0	11
chr1	10692	10692	-	11	0	11
chr1	10693	10693	-	11	0	11
chr1	10694	10694	+	12	0	12
chr1	10699	10699	+	12	0	12
chr1	10704	10704	+	12	0	12
